network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,is_anycast
23.183.243.96/27,6252001,6252001,,0,0,
23.183.243.128/27,1861060,6252001,,0,0,
23.183.243.160/27,6252001,6252001,,0,0,
23.183.243.192/27,1861060,6252001,,0,0,
23.183.243.224/29,3017382,6252001,,0,0,
23.183.243.232/29,6252001,6252001,,0,0,
23.183.243.240/28,6252001,6252001,,0,0,
23.183.244.0/26,1861060,6252001,,0,0,
23.183.244.64/27,1861060,6252001,,0,0,
23.183.244.96/27,2635167,6252001,,0,0,
23.183.244.128/25,2921044,6252001,,0,0,
23.183.245.0/25,6252001,6252001,,0,0,
23.183.245.128/26,6252001,6252001,,0,0,
23.183.245.192/27,6252001,6252001,,0,0,
23.183.245.224/32,1880251,6252001,,0,0,
23.183.245.225/32,6252001,6252001,,0,0,
23.183.245.226/31,6252001,6252001,,0,0,
23.183.245.228/30,6252001,6252001,,0,0,
23.183.245.232/29,6252001,6252001,,0,0,
23.183.245.240/28,6252001,6252001,,0,0,
23.183.246.0/25,2921044,6252001,,0,0,
23.183.246.128/25,1880251,6252001,,0,0,
23.183.247.0/26,2921044,6252001,,0,0,
23.183.247.64/27,6252001,6252001,,0,0,
23.183.247.96/27,2635167,6252001,,0,0,
23.183.247.128/25,2635167,6252001,,0,0,
23.183.248.0/24,6252001,6252001,,0,0,
23.184.0.0/24,6252001,6252001,,0,0,
23.184.8.0/24,6252001,6252001,,0,0,
23.184.16.0/24,6252001,6252001,,0,0,
23.184.24.0/24,6252001,6252001,,0,0,
23.184.40.0/24,6252001,6252001,,0,0,
23.184.48.0/24,6252001,6252001,,0,0,
23.184.56.0/27,6252001,6252001,,0,0,
23.184.56.32/27,2635167,6252001,,0,0,
23.184.56.64/26,6252001,6252001,,0,0,
23.184.56.128/25,6252001,6252001,,0,0,
23.184.64.0/24,6252001,6252001,,0,0,
23.184.72.0/24,6252001,6252001,,0,0,
23.184.80.0/24,6252001,6252001,,0,0,
23.184.88.0/24,6252001,6252001,,0,0,
23.184.104.0/24,6252001,6252001,,0,0,
23.184.112.0/24,6252001,6252001,,0,0,
23.184.120.0/24,6252001,6252001,,0,0,
23.184.128.0/24,6252001,6252001,,0,0,
23.184.136.0/24,6252001,6252001,,0,0,
23.184.144.0/24,6252001,6252001,,0,0,
23.184.152.0/24,6252001,6252001,,0,0,
23.184.168.0/24,4566966,4566966,,0,0,
23.184.176.0/24,6252001,6252001,,0,0,
23.184.184.0/24,6252001,6252001,,0,0,
23.184.192.0/24,6252001,6252001,,0,0,
23.184.200.0/24,6252001,6252001,,0,0,
23.184.208.0/24,6252001,6252001,,0,0,
23.184.216.0/24,6252001,6252001,,0,0,
23.184.232.0/24,6252001,6252001,,0,0,
23.184.240.0/24,6252001,6252001,,0,0,
23.184.248.0/24,6251999,6251999,,0,0,
23.185.0.0/24,6252001,6252001,,0,0,
23.185.8.0/24,6252001,6252001,,0,0,
23.185.24.0/24,6251999,6251999,,0,0,
23.185.48.0/24,3572887,3572887,,0,0,
23.185.56.0/24,6252001,6252001,,0,0,
23.185.64.0/24,6252001,6252001,,0,0,
23.185.72.0/24,6252001,6252001,,0,0,
23.185.88.0/24,6252001,6252001,,0,0,
23.185.104.0/24,6252001,6252001,,0,0,
23.185.120.0/24,6252001,6252001,,0,0,
23.185.128.0/24,6252001,6252001,,0,0,
23.185.136.0/24,6251999,6251999,,0,0,
23.185.144.0/24,6252001,,,0,0,
23.185.152.0/24,6252001,6252001,,0,0,
23.185.168.0/24,6252001,6252001,,0,0,
23.185.176.0/23,6252001,6252001,,0,0,
23.185.192.0/24,6252001,6252001,,0,0,
23.185.200.0/24,6252001,6252001,,0,0,
23.185.208.0/24,6252001,6252001,,0,0,
23.185.216.0/24,6252001,6252001,,0,0,
23.185.232.0/24,6252001,6252001,,0,0,
23.185.240.0/23,6252001,6252001,,0,0,
23.185.248.0/24,6252001,6252001,,0,0,
23.186.8.0/24,6252001,6252001,,0,0,
23.186.16.0/24,6252001,6252001,,0,0,
23.186.24.0/24,6252001,6252001,,0,0,
23.186.40.0/24,6252001,6252001,,0,0,
23.186.56.0/24,6251999,6251999,,0,0,
23.186.64.0/24,1861060,6252001,,0,0,
23.186.72.0/24,6252001,6252001,,0,0,
23.186.80.0/24,6251999,6251999,,0,0,
23.186.88.0/24,6252001,6252001,,0,0,
23.186.104.0/24,798544,6252001,,0,0,
23.186.112.0/23,6252001,6252001,,0,0,
23.186.120.0/24,6252001,6252001,,0,0,
23.186.128.0/24,6252001,6252001,,0,0,
23.186.136.0/24,6252001,6252001,,0,0,
23.186.144.0/21,6252001,6252001,,0,0,
23.186.152.0/24,6252001,6252001,,0,0,
23.186.168.0/24,6252001,6252001,,0,0,
23.186.176.0/24,6252001,6252001,,0,0,
23.186.184.0/24,6251999,6251999,,0,0,
23.186.200.0/24,6252001,6252001,,0,0,
23.186.208.0/24,6252001,6252001,,0,0,
23.186.216.0/24,6252001,6252001,,0,0,
23.186.232.0/24,6252001,6252001,,0,0,
23.186.240.0/24,3575830,3575830,,0,0,
23.186.248.0/24,6252001,6252001,,0,0,
23.187.0.0/23,6252001,6252001,,0,0,
23.187.8.0/24,6252001,6252001,,0,0,
23.187.16.0/24,6252001,,,0,0,
23.187.24.0/24,6252001,6252001,,0,0,
23.187.40.0/24,1819730,6252001,,0,0,
23.187.48.0/24,6252001,6252001,,0,0,
23.187.56.0/24,2750405,6252001,,0,0,
23.187.72.0/24,1861060,1861060,,0,0,
23.187.80.0/24,6252001,6252001,,0,0,
23.187.88.0/24,6252001,6252001,,0,0,
23.187.104.0/24,6252001,6252001,,0,0,
23.187.112.0/24,6252001,6252001,,0,0,
23.187.120.0/24,6252001,6252001,,0,0,
23.187.128.0/24,6252001,6252001,,0,0,
23.187.136.0/24,6252001,6252001,,0,0,
23.187.144.0/22,6252001,6252001,,0,0,
23.187.152.0/24,6252001,6252001,,0,0,
23.187.168.0/24,6252001,6252001,,0,0,
23.187.176.0/23,6252001,6252001,,0,0,
23.187.184.0/24,6252001,6252001,,0,0,
23.187.200.0/24,6252001,6252001,,0,0,
23.187.208.0/23,6252001,6252001,,0,0,
23.187.216.0/24,6252001,6252001,,0,0,
23.187.232.0/24,6252001,6252001,,0,0,
23.187.240.0/24,6252001,6252001,,0,0,
23.187.248.0/24,6252001,6252001,,0,0,
23.188.0.0/24,3580718,3580718,,0,0,
23.188.8.0/24,6252001,6252001,,0,0,
23.188.16.0/21,6252001,6252001,,0,0,
23.188.24.0/24,6252001,6252001,,0,0,
23.188.40.0/24,6252001,6252001,,0,0,
23.188.48.0/24,6252001,6252001,,0,0,
23.188.56.0/24,6252001,6252001,,0,0,
23.188.64.0/23,6252001,6252001,,0,0,
23.188.66.0/24,6252001,6252001,,0,0,
23.188.72.0/24,6252001,6252001,,0,0,
23.188.80.0/24,6251999,6251999,,0,0,
23.188.88.0/24,6252001,6252001,,0,0,
23.188.104.0/24,6252001,6251999,,0,0,
23.188.120.0/24,6252001,6252001,,0,0,
23.188.136.0/24,6252001,6252001,,0,0,
23.188.144.0/24,6252001,6252001,,0,0,
23.188.152.0/24,6252001,6252001,,0,0,
23.188.168.0/24,6252001,6252001,,0,0,
23.188.176.0/24,6251999,6251999,,0,0,
23.188.184.0/24,6252001,6252001,,0,0,
23.188.192.0/24,6252001,6252001,,0,0,
23.188.200.0/24,6252001,6252001,,0,0,
23.188.208.0/24,6252001,6252001,,0,0,
23.188.216.0/24,102358,6252001,,0,0,
23.188.232.0/24,6252001,6252001,,0,0,
23.188.240.0/24,6252001,6252001,,0,0,
23.188.248.0/23,6252001,6252001,,0,0,
23.189.0.0/24,6252001,6252001,,0,0,
23.189.8.0/24,6252001,6252001,,0,0,
23.189.16.0/24,6251999,6251999,,0,0,
23.189.24.0/24,6252001,6252001,,0,0,
23.189.40.0/24,6252001,6252001,,0,0,
23.189.48.0/26,6252001,6252001,,0,0,
23.189.48.64/31,6252001,6252001,,0,0,
23.189.48.67/32,6252001,6252001,,0,0,
23.189.48.68/30,6252001,6252001,,0,0,
23.189.48.72/29,6252001,6252001,,0,0,
23.189.48.80/28,6252001,6252001,,0,0,
23.189.48.96/27,6252001,6252001,,0,0,
23.189.48.128/25,6252001,6252001,,0,0,
23.189.49.0/24,6252001,6252001,,0,0,
23.189.56.0/24,6252001,6252001,,0,0,
23.189.64.0/23,6252001,6252001,,0,0,
23.189.72.0/24,6252001,6252001,,0,0,
23.189.80.0/23,6252001,6252001,,0,0,
23.189.88.0/24,6252001,6252001,,0,0,
23.189.104.0/24,6252001,6252001,,0,0,
23.189.112.0/24,6252001,6252001,,0,0,
23.189.120.0/24,6251999,6251999,,0,0,
23.189.128.0/24,6252001,6252001,,0,0,
23.189.136.0/24,6252001,6252001,,0,0,
23.189.152.0/24,6252001,6252001,,0,0,
23.189.168.0/24,6252001,6252001,,0,0,
23.189.176.0/24,3577718,3577718,,0,0,
23.189.184.0/24,6252001,6252001,,0,0,
23.189.200.0/24,6252001,6252001,,0,0,
23.189.208.0/24,6252001,6252001,,0,0,
23.189.216.0/24,6252001,6252001,,0,0,
23.189.232.0/24,6252001,6252001,,0,0,
23.189.240.0/24,6252001,6252001,,0,0,
23.189.248.0/24,1819730,6252001,,0,0,
23.190.0.0/24,4566966,4566966,,0,0,
23.190.8.0/24,6252001,6252001,,0,0,
23.190.16.0/24,6252001,6252001,,0,0,
23.190.40.0/24,6252001,6252001,,0,0,
23.190.48.0/22,6252001,6252001,,0,0,
23.190.56.0/24,6252001,6252001,,0,0,
23.190.64.0/24,6252001,6252001,,0,0,
23.190.72.0/24,6252001,6252001,,0,0,
23.190.80.0/21,6252001,6252001,,0,0,
23.190.88.0/24,6252001,6252001,,0,0,
23.190.104.0/24,6252001,6252001,,0,0,
23.190.112.0/24,3572887,3572887,,0,0,
23.190.120.0/24,6252001,6252001,,0,0,
23.190.128.0/24,6251999,6251999,,0,0,
23.190.136.0/24,6252001,6252001,,0,0,
23.190.144.0/24,6252001,6252001,,0,0,
23.190.152.0/24,6252001,6252001,,0,0,
23.190.168.0/24,6252001,6252001,,0,0,
23.190.176.0/24,6252001,6252001,,0,0,
23.190.184.0/24,6252001,6252001,,0,0,
23.190.192.0/24,6252001,6252001,,0,0,
23.190.200.0/25,6252001,6252001,,0,0,
23.190.200.128/28,6251999,6252001,,0,0,
23.190.200.144/28,6252001,6252001,,0,0,
23.190.200.160/27,6252001,6252001,,0,0,
23.190.200.192/28,6252001,6252001,,0,0,
23.190.200.208/28,2658434,6252001,,0,0,
23.190.200.224/27,2635167,6252001,,0,0,
23.190.208.0/24,6252001,6252001,,0,0,
23.190.216.0/24,6252001,6252001,,0,0,
23.190.232.0/24,6252001,6252001,,0,0,
23.190.240.0/23,6252001,6252001,,0,0,
23.190.248.0/24,6252001,6252001,,0,0,
23.191.0.0/24,6252001,6252001,,0,0,
23.191.8.0/24,6252001,6252001,,0,0,
23.191.24.0/24,6252001,6252001,,0,0,
23.191.40.0/24,294640,6252001,,0,0,
23.191.48.0/24,6252001,6252001,,0,0,
23.191.56.0/24,6252001,6252001,,0,0,
23.191.72.0/24,6252001,6252001,,0,0,
23.191.80.0/24,6251999,6251999,,0,0,
23.191.88.0/24,6252001,6252001,,0,0,
23.191.104.0/24,6252001,6252001,,0,0,
23.191.112.0/24,6252001,6252001,,0,0,
23.191.120.0/24,6252001,6252001,,0,0,
23.191.128.0/23,6251999,6251999,,0,0,
23.191.136.0/24,6252001,6252001,,0,0,
23.191.144.0/21,6252001,6252001,,0,0,
23.191.152.0/24,6252001,6252001,,0,0,
23.191.176.0/24,6252001,6252001,,0,0,
23.191.184.0/24,6252001,6252001,,0,0,
23.191.192.0/24,6252001,6252001,,0,0,
23.191.200.0/23,6252001,6252001,,0,0,
23.191.208.0/24,6252001,6252001,,0,0,
23.191.216.0/24,6252001,6252001,,0,0,
23.191.232.0/24,6252001,6252001,,0,0,
23.191.240.0/24,6252001,6252001,,0,0,
23.191.248.0/24,6252001,6252001,,0,0,
23.192.0.0/20,6252001,6252001,,0,0,
23.192.16.0/21,2635167,6252001,,0,0,
23.192.24.0/22,2635167,6252001,,0,0,
23.192.28.0/22,6251999,6252001,,0,0,
23.192.32.0/22,6252001,6252001,,0,0,
23.192.36.0/23,6252001,6252001,,0,0,
23.192.38.0/23,1835841,6252001,,0,0,
23.192.40.0/22,6252001,6252001,,0,0,
23.192.44.0/22,1861060,6252001,,0,0,
23.192.48.0/21,6251999,6252001,,0,0,
23.192.56.0/22,3469034,6252001,,0,0,
23.192.60.0/22,6252001,6252001,,0,0,
23.192.64.0/20,6252001,6252001,,0,0,
23.192.80.0/20,2782113,6252001,,0,0,
23.192.96.0/22,6252001,6252001,,0,0,
23.192.100.0/22,1605651,6252001,,0,0,
23.192.104.0/22,6252001,6252001,,0,0,
23.192.108.0/24,2077456,6252001,,0,0,
23.192.109.0/24,6252001,6252001,,0,0,
23.192.110.0/23,3996063,6252001,,0,0,
23.192.112.0/23,6252001,6252001,,0,0,
23.192.114.0/23,1269750,6252001,,0,0,
23.192.116.0/23,6252001,6252001,,0,0,
23.192.118.0/23,3017382,6252001,,0,0,
23.192.120.0/23,6252001,6252001,,0,0,
23.192.122.0/23,298795,6252001,,0,0,
23.192.124.0/22,6252001,6252001,,0,0,
23.192.128.0/20,3865483,6252001,,0,0,
23.192.144.0/24,6252001,6252001,,0,0,
23.192.145.0/24,3996063,6252001,,0,0,
23.192.146.0/23,6252001,6252001,,0,0,
23.192.148.0/24,3996063,6252001,,0,0,
23.192.149.0/24,3865483,6252001,,0,0,
23.192.150.0/24,1880251,6252001,,0,0,
23.192.151.0/24,6252001,6252001,,0,0,
23.192.152.0/22,2921044,6252001,,0,0,
23.192.156.0/22,6252001,6252001,,0,0,
23.192.160.0/24,6252001,6252001,,0,0,
23.192.161.0/24,3996063,6252001,,0,0,
23.192.162.0/23,2750405,6252001,,0,0,
23.192.164.0/24,6252001,6252001,,0,0,
23.192.165.0/24,1880251,6252001,,0,0,
23.192.166.0/23,6252001,6252001,,0,0,
23.192.168.0/22,3017382,6252001,,0,0,
23.192.172.0/22,1861060,6252001,,0,0,
23.192.176.0/23,6252001,6252001,,0,0,
23.192.178.0/24,3469034,6252001,,0,0,
23.192.179.0/24,6252001,6252001,,0,0,
23.192.180.0/22,1643084,6252001,,0,0,
23.192.184.0/22,3469034,6252001,,0,0,
23.192.188.0/24,3996063,6252001,,0,0,
23.192.189.0/24,6252001,6252001,,0,0,
23.192.190.0/24,3469034,6252001,,0,0,
23.192.191.0/24,1835841,6252001,,0,0,
23.192.192.0/21,6252001,6252001,,0,0,
23.192.200.0/21,1880251,6252001,,0,0,
23.192.208.0/20,6252001,6252001,,0,0,
23.192.224.0/22,3017382,6252001,,0,0,
23.192.228.0/23,6252001,6252001,,0,0,
23.192.230.0/24,6252001,6252001,,0,0,
23.192.231.0/24,1819730,6252001,,0,0,
23.192.232.0/23,1269750,6252001,,0,0,
23.192.234.0/23,3469034,6252001,,0,0,
23.192.236.0/23,3017382,6252001,,0,0,
23.192.238.0/24,6252001,6252001,,0,0,
23.192.239.0/24,2077456,6252001,,0,0,
23.192.240.0/20,2921044,6252001,,0,0,
23.193.0.0/20,6252001,6252001,,0,0,
23.193.16.0/22,953987,6252001,,0,0,
23.193.20.0/23,2635167,6252001,,0,0,
23.193.22.0/23,6252001,6252001,,0,0,
23.193.24.0/22,1668284,6252001,,0,0,
23.193.28.0/22,1694008,6252001,,0,0,
23.193.32.0/22,2921044,6252001,,0,0,
23.193.36.0/22,6252001,6252001,,0,0,
23.193.40.0/23,1269750,6252001,,0,0,
23.193.42.0/24,2661886,6252001,,0,0,
23.193.43.0/24,6252001,6252001,,0,0,
23.193.44.0/23,6252001,6252001,,0,0,
23.193.46.0/24,2077456,6252001,,0,0,
23.193.47.0/24,6252001,6252001,,0,0,
23.193.48.0/21,1269750,6252001,,0,0,
23.193.56.0/24,1269750,6252001,,0,0,
23.193.57.0/24,6252001,6252001,,0,0,
23.193.58.0/23,6252001,6252001,,0,0,
23.193.60.0/22,6252001,6252001,,0,0,
23.193.64.0/19,6252001,6252001,,0,0,
23.193.96.0/22,1733045,6252001,,0,0,
23.193.100.0/22,1861060,6252001,,0,0,
23.193.104.0/24,1880251,6252001,,0,0,
23.193.105.0/24,6252001,6252001,,0,0,
23.193.106.0/23,6252001,6252001,,0,0,
23.193.108.0/22,290557,6252001,,0,0,
23.193.112.0/23,6252001,6252001,,0,0,
23.193.114.0/24,1269750,6252001,,0,0,
23.193.115.0/24,6252001,6252001,,0,0,
23.193.116.0/24,2921044,6252001,,0,0,
23.193.117.0/24,6252001,6252001,,0,0,
23.193.118.0/24,3469034,6252001,,0,0,
23.193.119.0/24,1861060,6252001,,0,0,
23.193.120.0/21,6252001,6252001,,0,0,
23.193.128.0/19,6252001,6252001,,0,0,
23.193.160.0/23,6252001,6252001,,0,0,
23.193.162.0/24,6252001,6252001,,0,0,
23.193.163.0/24,1835841,6252001,,0,0,
23.193.164.0/24,1880251,6252001,,0,0,
23.193.165.0/24,1269750,6252001,,0,0,
23.193.166.0/23,3895114,6252001,,0,0,
23.193.168.0/23,6252001,6252001,,0,0,
23.193.170.0/24,1861060,6252001,,0,0,
23.193.171.0/24,6252001,6252001,,0,0,
23.193.172.0/24,3996063,6252001,,0,0,
23.193.173.0/24,6252001,6252001,,0,0,
23.193.174.0/23,6252001,6252001,,0,0,
23.193.176.0/22,6252001,6252001,,0,0,
23.193.180.0/24,6252001,6252001,,0,0,
23.193.181.0/24,1861060,6252001,,0,0,
23.193.182.0/23,1861060,6252001,,0,0,
23.193.184.0/23,1861060,6252001,,0,0,
23.193.186.0/24,1861060,6252001,,0,0,
23.193.187.0/24,6252001,6252001,,0,0,
23.193.188.0/22,1562822,6252001,,0,0,
23.193.192.0/22,6252001,6252001,,0,0,
23.193.196.0/23,6252001,6252001,,0,0,
23.193.198.0/23,6251999,6252001,,0,0,
23.193.200.0/22,6252001,6252001,,0,0,
23.193.204.0/22,1643084,6252001,,0,0,
23.193.208.0/22,3996063,6252001,,0,0,
23.193.212.0/22,1643084,6252001,,0,0,
23.193.216.0/22,6252001,6252001,,0,0,
23.193.220.0/22,1605651,6252001,,0,0,
23.193.224.0/22,1733045,6252001,,0,0,
23.193.228.0/22,1269750,6252001,,0,0,
23.193.232.0/22,6252001,6252001,,0,0,
23.193.236.0/22,2750405,6252001,,0,0,
23.193.240.0/22,6252001,6252001,,0,0,
23.193.244.0/22,3017382,6252001,,0,0,
23.193.248.0/22,1643084,6252001,,0,0,
23.193.252.0/22,2077456,6252001,,0,0,
23.194.0.0/20,2635167,6252001,,0,0,
23.194.16.0/21,2510769,6252001,,0,0,
23.194.24.0/21,3017382,6252001,,0,0,
23.194.32.0/19,1605651,6252001,,0,0,
23.194.64.0/19,6252001,6252001,,0,0,
23.194.96.0/20,6252001,6252001,,0,0,
23.194.112.0/23,6252001,6252001,,0,0,
23.194.114.0/24,1880251,6252001,,0,0,
23.194.115.0/24,1861060,6252001,,0,0,
23.194.116.0/22,6252001,6252001,,0,0,
23.194.120.0/22,6252001,6252001,,0,0,
23.194.124.0/23,1733045,6252001,,0,0,
23.194.126.0/23,6252001,6252001,,0,0,
23.194.128.0/22,6252001,6252001,,0,0,
23.194.132.0/22,2077456,6252001,,0,0,
23.194.136.0/23,6252001,6252001,,0,0,
23.194.138.0/23,2510769,6252001,,0,0,
23.194.140.0/22,2186224,6252001,,0,0,
23.194.144.0/20,6252001,6252001,,0,0,
23.194.160.0/20,6252001,6252001,,0,0,
23.194.176.0/22,3175395,6252001,,0,0,
23.194.180.0/22,3469034,6252001,,0,0,
23.194.184.0/21,6252001,6252001,,0,0,
23.194.192.0/22,290557,6252001,,0,0,
23.194.196.0/22,1861060,6252001,,0,0,
23.194.200.0/24,6252001,6252001,,0,0,
23.194.201.0/24,1861060,6252001,,0,0,
23.194.202.0/23,6252001,6252001,,0,0,
23.194.204.0/22,6252001,6252001,,0,0,
23.194.208.0/23,2750405,6252001,,0,0,
23.194.210.0/23,6252001,6252001,,0,0,
23.194.212.0/22,6252001,6252001,,0,0,
23.194.216.0/23,6252001,6252001,,0,0,
23.194.218.0/23,3469034,6252001,,0,0,
23.194.220.0/23,3469034,6252001,,0,0,
23.194.222.0/23,3932488,6252001,,0,0,
23.194.224.0/19,6252001,6252001,,0,0,
23.195.0.0/22,6252001,6252001,,0,0,
23.195.4.0/22,289688,6252001,,0,0,
23.195.8.0/22,294640,6252001,,0,0,
23.195.12.0/22,1861060,6252001,,0,0,
23.195.16.0/22,6252001,6252001,,0,0,
23.195.20.0/23,6252001,6252001,,0,0,
23.195.22.0/24,6252001,6252001,,0,0,
23.195.23.0/24,3175395,6252001,,0,0,
23.195.24.0/22,6252001,6252001,,0,0,
23.195.28.0/23,6252001,6252001,,0,0,
23.195.30.0/23,3175395,6252001,,0,0,
23.195.32.0/22,6252001,6252001,,0,0,
23.195.36.0/23,6252001,6252001,,0,0,
23.195.38.0/23,290557,6252001,,0,0,
23.195.40.0/21,6252001,6252001,,0,0,
23.195.48.0/21,1643084,6252001,,0,0,
23.195.56.0/22,1643084,6252001,,0,0,
23.195.60.0/22,290557,6252001,,0,0,
23.195.64.0/22,6252001,6252001,,0,0,
23.195.68.0/23,6252001,6252001,,0,0,
23.195.70.0/23,2635167,6252001,,0,0,
23.195.72.0/23,6252001,6252001,,0,0,
23.195.74.0/24,1269750,6252001,,0,0,
23.195.75.0/24,6252001,6252001,,0,0,
23.195.76.0/22,6252001,6252001,,0,0,
23.195.80.0/21,6252001,6252001,,0,0,
23.195.88.0/22,1861060,6252001,,0,0,
23.195.92.0/22,6252001,6252001,,0,0,
23.195.96.0/23,2510769,6252001,,0,0,
23.195.98.0/24,6252001,6252001,,0,0,
23.195.99.0/24,3895114,6252001,,0,0,
23.195.100.0/22,6252001,6252001,,0,0,
23.195.104.0/24,1643084,6252001,,0,0,
23.195.105.0/24,1269750,6252001,,0,0,
23.195.106.0/24,2186224,6252001,,0,0,
23.195.107.0/24,6252001,6252001,,0,0,
23.195.108.0/22,1819730,6252001,,0,0,
23.195.112.0/22,1562822,6252001,,0,0,
23.195.116.0/23,6252001,6252001,,0,0,
23.195.118.0/24,6252001,6252001,,0,0,
23.195.119.0/24,1861060,6252001,,0,0,
23.195.120.0/22,1880251,6252001,,0,0,
23.195.124.0/22,6252001,6252001,,0,0,
23.195.128.0/22,1861060,6252001,,0,0,
23.195.132.0/22,6252001,6252001,,0,0,
23.195.136.0/22,6252001,6252001,,0,0,
23.195.140.0/23,1861060,6252001,,0,0,
23.195.142.0/24,1861060,6252001,,0,0,
23.195.143.0/24,6252001,6252001,,0,0,
23.195.144.0/22,6252001,6252001,,0,0,
23.195.148.0/22,3469034,6252001,,0,0,
23.195.152.0/22,1880251,6252001,,0,0,
23.195.156.0/22,6252001,6252001,,0,0,
23.195.160.0/19,3469034,6252001,,0,0,
23.195.192.0/19,6252001,6252001,,0,0,
23.195.224.0/20,6252001,6252001,,0,0,
23.195.240.0/22,1643084,6252001,,0,0,
23.195.244.0/22,1269750,6252001,,0,0,
23.195.248.0/22,3077311,6252001,,0,0,
23.195.252.0/23,6252001,6252001,,0,0,
23.195.254.0/24,1880251,6252001,,0,0,
23.195.255.0/24,6252001,6252001,,0,0,
23.196.0.0/21,6252001,6252001,,0,0,
23.196.8.0/22,6252001,6252001,,0,0,
23.196.12.0/23,6252001,6252001,,0,0,
23.196.14.0/24,1269750,6252001,,0,0,
23.196.15.0/24,3865483,6252001,,0,0,
23.196.16.0/20,1835841,6252001,,0,0,
23.196.32.0/21,6252001,6252001,,0,0,
23.196.40.0/22,6252001,6252001,,0,0,
23.196.44.0/23,2077456,6252001,,0,0,
23.196.46.0/23,290557,6252001,,0,0,
23.196.48.0/22,6252001,6252001,,0,0,
23.196.52.0/22,2661886,6252001,,0,0,
23.196.56.0/21,6252001,6252001,,0,0,
23.196.64.0/22,6252001,6252001,,0,0,
23.196.68.0/22,1562822,6252001,,0,0,
23.196.72.0/21,3932488,6252001,,0,0,
23.196.80.0/20,3932488,6252001,,0,0,
23.196.96.0/20,3017382,6252001,,0,0,
23.196.112.0/20,6252001,6252001,,0,0,
23.196.128.0/21,1269750,6252001,,0,0,
23.196.136.0/21,3175395,6252001,,0,0,
23.196.144.0/20,6252001,6252001,,0,0,
23.196.160.0/21,6252001,6252001,,0,0,
23.196.168.0/22,6252001,6252001,,0,0,
23.196.172.0/22,1835841,6252001,,0,0,
23.196.176.0/20,6252001,6252001,,0,0,
23.196.192.0/20,6252001,6252001,,0,0,
23.196.208.0/22,6252001,6252001,,0,0,
23.196.212.0/23,3469034,6252001,,0,0,
23.196.214.0/23,3865483,6252001,,0,0,
23.196.216.0/21,6252001,6252001,,0,0,
23.196.224.0/23,3469034,6252001,,0,0,
23.196.226.0/24,6252001,6252001,,0,0,
23.196.227.0/24,953987,6252001,,0,0,
23.196.228.0/23,6252001,6252001,,0,0,
23.196.230.0/23,2921044,6252001,,0,0,
23.196.232.0/22,2921044,6252001,,0,0,
23.196.236.0/24,2017370,6252001,,0,0,
23.196.237.0/24,6252001,6252001,,0,0,
23.196.238.0/23,6252001,6252001,,0,0,
23.196.240.0/21,2921044,6252001,,0,0,
23.196.248.0/21,1269750,6252001,,0,0,
23.197.0.0/22,6252001,6252001,,0,0,
23.197.4.0/22,2921044,6252001,,0,0,
23.197.8.0/22,2921044,6252001,,0,0,
23.197.12.0/23,2921044,6252001,,0,0,
23.197.14.0/23,6252001,6252001,,0,0,
23.197.16.0/22,6252001,6252001,,0,0,
23.197.20.0/23,6251999,6252001,,0,0,
23.197.22.0/23,6252001,6252001,,0,0,
23.197.24.0/22,6252001,6252001,,0,0,
23.197.28.0/24,1269750,6252001,,0,0,
23.197.29.0/24,6252001,6252001,,0,0,
23.197.30.0/23,6252001,6252001,,0,0,
23.197.32.0/20,6252001,6252001,,0,0,
23.197.48.0/24,6252001,6252001,,0,0,
23.197.49.0/24,1861060,6252001,,0,0,
23.197.50.0/23,6252001,6252001,,0,0,
23.197.52.0/23,2921044,6252001,,0,0,
23.197.54.0/23,6252001,6252001,,0,0,
23.197.56.0/23,3175395,6252001,,0,0,
23.197.58.0/23,6252001,6252001,,0,0,
23.197.60.0/22,6252001,6252001,,0,0,
23.197.64.0/20,6252001,6252001,,0,0,
23.197.80.0/24,1643084,6252001,,0,0,
23.197.81.0/24,6252001,6252001,,0,0,
23.197.82.0/23,3996063,6252001,,0,0,
23.197.84.0/24,6252001,6252001,,0,0,
23.197.85.0/24,1880251,6252001,,0,0,
23.197.86.0/24,1861060,6252001,,0,0,
23.197.87.0/24,6252001,6252001,,0,0,
23.197.88.0/21,2750405,6252001,,0,0,
23.197.96.0/21,6252001,6252001,,0,0,
23.197.104.0/22,798544,6252001,,0,0,
23.197.108.0/22,6252001,6252001,,0,0,
23.197.112.0/20,2921044,6252001,,0,0,
23.197.128.0/20,2921044,6252001,,0,0,
23.197.144.0/20,2750405,6252001,,0,0,
23.197.160.0/22,798544,6252001,,0,0,
23.197.164.0/22,6252001,6252001,,0,0,
23.197.168.0/21,6252001,6252001,,0,0,
23.197.176.0/21,6252001,6252001,,0,0,
23.197.184.0/22,6252001,6252001,,0,0,
23.197.188.0/22,1861060,6252001,,0,0,
23.197.192.0/21,6252001,6252001,,0,0,
23.197.200.0/23,6252001,6252001,,0,0,
23.197.202.0/24,1733045,6252001,,0,0,
23.197.203.0/24,6252001,6252001,,0,0,
23.197.204.0/23,6252001,6252001,,0,0,
23.197.206.0/24,2077456,6252001,,0,0,
23.197.207.0/24,2661886,6252001,,0,0,
23.197.208.0/21,6252001,6252001,,0,0,
