network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius,is_anycast
2.229.34.245/32,3173435,3175395,,0,0,20121,45.4722,9.1922,50,
2.229.34.246/31,3173435,3175395,,0,0,20121,45.4722,9.1922,50,
2.229.34.248/29,3173435,3175395,,0,0,20121,45.4722,9.1922,50,
2.229.35.0/24,3173435,3175395,,0,0,20121,45.4722,9.1922,50,
2.229.36.0/22,3173435,3175395,,0,0,20121,45.4722,9.1922,50,
2.229.40.0/21,3173435,3175395,,0,0,20121,45.4722,9.1922,50,
2.229.48.0/20,3173435,3175395,,0,0,20157,45.4722,9.1922,200,
2.229.64.0/20,3168348,3175395,,0,0,05029,42.6156,12.5424,100,
2.229.80.0/20,3168175,3175395,,0,0,40068,44.4699,11.4034,200,
2.229.96.0/21,3169070,3175395,,0,0,00132,41.8905,12.5127,200,
2.229.104.0/23,3169070,3175395,,0,0,00132,41.8905,12.5127,200,
2.229.106.0/24,3169070,3175395,,0,0,00132,41.8905,12.5127,200,
2.229.107.0/26,3169070,3175395,,0,0,00132,41.8905,12.5127,200,
2.229.107.64/29,3169070,3175395,,0,0,00132,41.8905,12.5127,200,
2.229.107.72/30,3169070,3175395,,0,0,00132,41.8905,12.5127,200,
2.229.107.76/31,3169070,3175395,,0,0,00132,41.8905,12.5127,200,
2.229.107.78/32,2524661,3175395,,0,0,90024,37.7972,14.2092,20,
2.229.107.79/32,3169070,3175395,,0,0,00132,41.8905,12.5127,200,
2.229.107.80/28,3169070,3175395,,0,0,00132,41.8905,12.5127,200,
2.229.107.96/27,3169070,3175395,,0,0,00132,41.8905,12.5127,200,
2.229.107.128/25,3169070,3175395,,0,0,00132,41.8905,12.5127,200,
2.229.108.0/22,3169070,3175395,,0,0,00132,41.8905,12.5127,200,
2.229.112.0/20,3178957,3175395,,0,0,47023,44.1379,12.2347,200,
2.229.128.0/23,3164352,3175395,,0,0,20052,45.5012,9.3728,10,
2.229.130.0/24,3164352,3175395,,0,0,20052,45.5012,9.3728,10,
2.229.131.0/25,3164352,3175395,,0,0,20052,45.5012,9.3728,10,
2.229.131.128/27,3164352,3175395,,0,0,20052,45.5012,9.3728,10,
2.229.131.160/28,3164352,3175395,,0,0,20052,45.5012,9.3728,10,
2.229.131.176/32,3164352,3175395,,0,0,20052,45.5012,9.3728,10,
2.229.131.177/32,3182904,3175395,,0,0,20862,45.6235,9.3273,20,
2.229.131.178/31,3164352,3175395,,0,0,20052,45.5012,9.3728,10,
2.229.131.180/30,3164352,3175395,,0,0,20052,45.5012,9.3728,10,
2.229.131.184/29,3164352,3175395,,0,0,20052,45.5012,9.3728,10,
2.229.131.192/26,3164352,3175395,,0,0,20052,45.5012,9.3728,10,
2.229.132.0/22,3164352,3175395,,0,0,20052,45.5012,9.3728,10,
2.229.136.0/21,3165524,3175395,,0,0,10124,45.0729,7.6890,10,
2.229.144.0/21,3176219,3175395,,0,0,16137,44.4071,8.9500,5,
2.229.152.0/21,3173435,3175395,,0,0,20126,45.4722,9.1922,5,
2.229.160.0/22,3176219,3175395,,0,0,16136,44.4071,8.9500,50,
2.229.164.0/23,3176219,3175395,,0,0,16129,44.4071,8.9500,5,
2.229.166.0/23,3173435,3175395,,0,0,20127,45.4722,9.1922,10,
2.229.168.0/21,3173435,3175395,,0,0,20151,45.4722,9.1922,10,
2.229.176.0/21,3173435,3175395,,0,0,20121,45.4722,9.1922,50,
2.229.184.0/22,3173435,3175395,,0,0,20121,45.4722,9.1922,50,
2.229.188.0/23,3173435,3175395,,0,0,20121,45.4722,9.1922,20,
2.229.190.0/23,3176219,3175395,,0,0,16133,44.4071,8.9500,5,
2.229.192.0/21,3173435,3175395,,0,0,20123,45.4722,9.1922,100,
2.229.200.0/24,3173435,3175395,,0,0,20123,45.4722,9.1922,5,
2.229.201.0/24,3165524,3175395,,0,0,10124,45.0729,7.6890,10,
2.229.202.0/24,3176219,3175395,,0,0,16122,44.4071,8.9500,5,
2.229.203.0/24,6534497,3175395,,0,0,24030,45.6993,9.6097,5,
2.229.204.0/22,3173435,3175395,,0,0,20131,45.4722,9.1922,50,
2.229.208.0/22,3173435,3175395,,0,0,20145,45.4722,9.1922,10,
2.229.212.0/23,3173435,3175395,,0,0,20124,45.4722,9.1922,5,
2.229.214.0/23,3176219,3175395,,0,0,16129,44.4071,8.9500,10,
2.229.216.0/21,3172189,3175395,,0,0,28100,45.4458,8.6161,5,
2.229.224.0/21,3170676,3175395,,0,0,20096,45.5024,9.3345,5,
2.229.232.0/23,3173435,3175395,,0,0,20127,45.4722,9.1922,5,
2.229.234.0/23,3165524,3175395,,0,0,10153,45.0729,7.6890,10,
2.229.236.0/23,3173435,3175395,,0,0,20155,45.4722,9.1922,5,
2.229.238.0/24,3176219,3175395,,0,0,16142,44.4071,8.9500,5,
2.229.239.0/24,3173435,3175395,,0,0,20128,45.4722,9.1922,10,
2.229.240.0/21,3167022,3175395,,0,0,17100,44.3088,8.4773,50,
2.229.248.0/23,3167022,3175395,,0,0,17100,44.3088,8.4773,5,
2.229.250.0/23,3167022,3175395,,0,0,17100,44.3088,8.4773,50,
2.229.252.0/22,3167022,3175395,,0,0,17100,44.3088,8.4773,50,
2.230.0.0/19,3176219,3175395,,0,0,16147,44.4071,8.9500,50,
2.230.32.0/20,3173435,3175395,,0,0,20128,45.4722,9.1922,10,
2.230.48.0/20,3173435,3175395,,0,0,20128,45.4722,9.1922,5,
2.230.64.0/20,3176219,3175395,,0,0,16145,44.4071,8.9500,100,
2.230.80.0/21,3176219,3175395,,0,0,16145,44.4071,8.9500,10,
2.230.88.0/22,3176219,3175395,,0,0,16145,44.4071,8.9500,10,
2.230.92.0/23,3176219,3175395,,0,0,16145,44.4071,8.9500,10,
2.230.94.0/25,3176219,3175395,,0,0,16145,44.4071,8.9500,10,
2.230.94.128/26,3176219,3175395,,0,0,16145,44.4071,8.9500,10,
2.230.94.192/27,3176219,3175395,,0,0,16145,44.4071,8.9500,10,
2.230.94.224/28,3176219,3175395,,0,0,16145,44.4071,8.9500,10,
2.230.94.240/29,3176219,3175395,,0,0,16145,44.4071,8.9500,10,
2.230.94.248/32,3176219,3175395,,0,0,16145,44.4071,8.9500,10,
2.230.94.249/32,3182503,3175395,,0,0,26010,45.3586,9.6175,20,
2.230.94.250/31,3176219,3175395,,0,0,16145,44.4071,8.9500,10,
2.230.94.252/30,3176219,3175395,,0,0,16145,44.4071,8.9500,10,
2.230.95.0/24,3176219,3175395,,0,0,16145,44.4071,8.9500,10,
2.230.96.0/21,3171058,3175395,,0,0,29122,45.0508,9.6972,10,
2.230.104.0/21,3165524,3175395,,0,0,10154,45.0729,7.6890,5,
2.230.112.0/20,3176219,3175395,,0,0,16145,44.4071,8.9500,100,
2.230.128.0/20,3173435,3175395,,0,0,20133,45.4722,9.1922,10,
2.230.144.0/20,3166574,3175395,,0,0,20822,45.6532,9.1381,20,
2.230.160.0/20,3173435,3175395,,0,0,20133,45.4722,9.1922,20,
2.230.176.0/20,3173435,3175395,,0,0,20141,45.4722,9.1922,10,
2.230.192.0/22,3173435,3175395,,0,0,20131,45.4722,9.1922,5,
2.230.196.0/22,3173435,3175395,,0,0,20124,45.4722,9.1922,50,
2.230.200.0/21,3173435,3175395,,0,0,20124,45.4722,9.1922,50,
2.230.208.0/20,3173435,3175395,,0,0,20124,45.4722,9.1922,50,
2.230.224.0/19,3173435,3175395,,0,0,20124,45.4722,9.1922,50,
2.231.0.0/20,3169070,3175395,,0,0,00195,41.8905,12.5127,200,
2.231.16.0/21,3169070,3175395,,0,0,00195,41.8905,12.5127,5,
2.231.24.0/21,3174659,3175395,,0,0,57121,43.5428,10.3298,50,
2.231.32.0/19,3169070,3175395,,0,0,00195,41.8905,12.5127,200,
2.231.64.0/19,3169070,3175395,,0,0,00195,41.8905,12.5127,100,
2.231.96.0/20,3169070,3175395,,0,0,00154,41.8905,12.5127,10,
2.231.112.0/20,3169070,3175395,,0,0,00195,41.8905,12.5127,100,
2.231.128.0/20,3169070,3175395,,0,0,00169,41.8905,12.5127,5,
2.231.144.0/20,3169070,3175395,,0,0,00169,41.8905,12.5127,20,
2.231.160.0/19,3169070,3175395,,0,0,00169,41.8905,12.5127,5,
2.231.192.0/18,3169070,3175395,,0,0,00169,41.8905,12.5127,5,
2.232.0.0/17,3172394,3175395,,0,0,80147,40.8449,14.2716,10,
2.232.128.0/19,3172394,3175395,,0,0,80128,40.8449,14.2716,10,
2.232.160.0/19,3172394,3175395,,0,0,80134,40.8449,14.2716,10,
2.232.192.0/20,3172394,3175395,,0,0,80147,40.8449,14.2716,10,
2.232.208.0/20,3172394,3175395,,0,0,80147,40.8449,14.2716,200,
2.232.224.0/19,2523920,3175395,,0,0,90141,38.1302,13.3290,10,
2.233.0.0/18,3173435,3175395,,0,0,20145,45.4722,9.1922,5,
2.233.64.0/21,3169447,3175395,,0,0,20017,45.5326,9.0413,20,
2.233.72.0/21,3173435,3175395,,0,0,20121,45.4722,9.1922,5,
2.233.80.0/20,3173435,3175395,,0,0,20146,45.4722,9.1922,5,
2.233.96.0/20,3173435,3175395,,0,0,20122,45.4722,9.1922,10,
2.233.112.0/21,3173435,3175395,,0,0,20154,45.4722,9.1922,10,
2.233.120.0/21,3181554,3175395,,0,0,25127,45.5336,10.2194,5,
2.233.128.0/20,3178664,3175395,,0,0,30020,45.8266,12.7816,50,
2.233.144.0/20,3173435,3175395,,0,0,20142,45.4722,9.1922,200,
2.233.160.0/20,3173435,3175395,,0,0,20142,45.4722,9.1922,5,
2.233.176.0/20,3173435,3175395,,0,0,20142,45.4722,9.1922,200,
2.233.192.0/19,3173435,3175395,,0,0,20142,45.4722,9.1922,5,
2.233.224.0/19,9031679,3175395,,0,0,20068,45.4398,9.3300,5,
2.234.0.0/19,3181928,3175395,,0,0,40124,44.4847,11.3280,20,
2.234.32.0/20,3181928,3175395,,0,0,40124,44.4847,11.3280,20,
2.234.48.0/20,3181928,3175395,,0,0,40124,44.4847,11.3280,5,
2.234.64.0/19,3181928,3175395,,0,0,40124,44.4847,11.3280,20,
2.234.96.0/20,3181928,3175395,,0,0,40124,44.4847,11.3280,20,
2.234.112.0/21,3181928,3175395,,0,0,40124,44.4847,11.3280,20,
2.234.120.0/22,3181928,3175395,,0,0,40141,44.4847,11.3280,20,
2.234.124.0/22,3173331,3175395,,0,0,41124,44.6534,10.9231,20,
2.234.128.0/20,3171728,3175395,,0,0,35142,45.4130,11.8806,5,
2.234.144.0/20,3165185,3175395,,0,0,34100,45.6482,13.7747,5,
2.234.160.0/20,3169522,3175395,,0,0,42124,44.7022,10.6307,20,
2.234.176.0/20,3165185,3175395,,0,0,34100,45.6482,13.7747,200,
2.234.192.0/19,3181928,3175395,,0,0,40123,44.4847,11.3280,50,
2.234.224.0/22,3181928,3175395,,0,0,40123,44.4847,11.3280,10,
2.234.228.0/23,3181928,3175395,,0,0,40123,44.4847,11.3280,10,
2.234.230.0/24,3181928,3175395,,0,0,40123,44.4847,11.3280,10,
2.234.231.0/25,3181928,3175395,,0,0,40123,44.4847,11.3280,10,
2.234.231.128/26,3181928,3175395,,0,0,40123,44.4847,11.3280,10,
2.234.231.192/27,3181928,3175395,,0,0,40123,44.4847,11.3280,10,
2.234.231.224/29,3181928,3175395,,0,0,40123,44.4847,11.3280,10,
2.234.231.232/31,3181928,3175395,,0,0,40123,44.4847,11.3280,10,
2.234.231.234/32,3181928,3175395,,0,0,40123,44.4847,11.3280,10,
2.234.231.235/32,3177090,3175395,,0,0,44123,44.8440,11.6327,20,
2.234.231.236/30,3181928,3175395,,0,0,40123,44.4847,11.3280,10,
2.234.231.240/28,3181928,3175395,,0,0,40123,44.4847,11.3280,10,
2.234.232.0/21,3181928,3175395,,0,0,40123,44.4847,11.3280,10,
2.234.240.0/20,3181928,3175395,,0,0,40123,44.4847,11.3280,10,
2.235.0.0/19,3173435,3175395,,0,0,20162,45.4722,9.1922,10,
2.235.32.0/19,3175337,3175395,,0,0,20084,45.3254,9.1412,20,
2.235.64.0/19,3173435,3175395,,0,0,20121,45.4722,9.1922,20,
2.235.96.0/20,3173435,3175395,,0,0,20121,45.4722,9.1922,50,
2.235.112.0/21,3165524,3175395,,0,0,10148,45.0729,7.6890,10,
2.235.120.0/21,3173435,3175395,,0,0,20121,45.4722,9.1922,10,
2.235.128.0/20,3168414,3175395,,0,0,20097,45.4145,9.2686,10,
2.235.144.0/20,3168414,3175395,,0,0,20097,45.4145,9.2686,20,
2.235.160.0/20,3165524,3175395,,0,0,10126,45.0729,7.6890,100,
2.235.176.0/20,3173180,3175395,,0,0,10024,44.9986,7.6750,10,
2.235.192.0/20,3173671,3175395,,0,0,20821,45.6634,9.1521,5,
2.235.208.0/21,3173435,3175395,,0,0,20122,45.4722,9.1922,10,
2.235.216.0/23,3173435,3175395,,0,0,20122,45.4722,9.1922,10,
2.235.218.0/24,3173435,3175395,,0,0,20122,45.4722,9.1922,10,
2.235.219.0/28,3173435,3175395,,0,0,20122,45.4722,9.1922,10,
2.235.219.16/29,3173435,3175395,,0,0,20122,45.4722,9.1922,10,
2.235.219.24/30,3173435,3175395,,0,0,20122,45.4722,9.1922,10,
2.235.219.28/32,3176661,3175395,,0,0,54035,44.1307,10.0218,20,
2.235.219.29/32,3173435,3175395,,0,0,20122,45.4722,9.1922,10,
2.235.219.30/31,3173435,3175395,,0,0,20122,45.4722,9.1922,10,
2.235.219.32/27,3173435,3175395,,0,0,20122,45.4722,9.1922,10,
2.235.219.64/26,3173435,3175395,,0,0,20122,45.4722,9.1922,10,
2.235.219.128/25,3173435,3175395,,0,0,20122,45.4722,9.1922,10,
2.235.220.0/22,3173435,3175395,,0,0,20122,45.4722,9.1922,10,
2.235.224.0/20,3173435,3175395,,0,0,20141,45.4722,9.1922,20,
2.235.240.0/23,3173435,3175395,,0,0,20142,45.4722,9.1922,20,
2.235.242.0/25,3173435,3175395,,0,0,20142,45.4722,9.1922,20,
2.235.242.128/26,3173435,3175395,,0,0,20142,45.4722,9.1922,20,
2.235.242.192/28,3173435,3175395,,0,0,20142,45.4722,9.1922,20,
2.235.242.208/29,3173435,3175395,,0,0,20142,45.4722,9.1922,20,
2.235.242.216/30,3173435,3175395,,0,0,20142,45.4722,9.1922,20,
2.235.242.220/32,3182164,3175395,,0,0,24124,45.7049,9.6698,20,
2.235.242.221/32,3173435,3175395,,0,0,20142,45.4722,9.1922,20,
2.235.242.222/31,3173435,3175395,,0,0,20142,45.4722,9.1922,20,
2.235.242.224/27,3173435,3175395,,0,0,20142,45.4722,9.1922,20,
2.235.243.0/24,3173435,3175395,,0,0,20142,45.4722,9.1922,20,
2.235.244.0/22,3173435,3175395,,0,0,20142,45.4722,9.1922,20,
2.235.248.0/21,3173435,3175395,,0,0,20142,45.4722,9.1922,20,
2.236.0.0/20,3169070,3175395,,0,0,00138,41.8905,12.5127,5,
2.236.16.0/20,3169070,3175395,,0,0,00132,41.8905,12.5127,5,
2.236.32.0/19,3169070,3175395,,0,0,00126,41.8905,12.5127,10,
2.236.64.0/20,3169070,3175395,,0,0,00179,41.8905,12.5127,10,
2.236.80.0/20,3169070,3175395,,0,0,00179,41.8905,12.5127,5,
2.236.96.0/20,3169070,3175395,,0,0,00139,41.8905,12.5127,5,
2.236.112.0/20,3169070,3175395,,0,0,00143,41.8905,12.5127,10,
2.236.128.0/26,3174659,3175395,,0,0,57128,43.5428,10.3298,10,
2.236.128.64/30,3174659,3175395,,0,0,57128,43.5428,10.3298,10,
2.236.128.68/31,3174659,3175395,,0,0,57128,43.5428,10.3298,10,
2.236.128.70/32,3174659,3175395,,0,0,57128,43.5428,10.3298,10,
2.236.128.71/32,3170647,3175395,,0,0,56127,43.7089,10.4087,20,
2.236.128.72/29,3174659,3175395,,0,0,57128,43.5428,10.3298,10,
2.236.128.80/28,3174659,3175395,,0,0,57128,43.5428,10.3298,10,
2.236.128.96/27,3174659,3175395,,0,0,57128,43.5428,10.3298,10,
2.236.128.128/25,3174659,3175395,,0,0,57128,43.5428,10.3298,10,
2.236.129.0/24,3174659,3175395,,0,0,57128,43.5428,10.3298,10,
2.236.130.0/23,3174659,3175395,,0,0,57128,43.5428,10.3298,10,
2.236.132.0/22,3174659,3175395,,0,0,57128,43.5428,10.3298,10,
2.236.136.0/21,3182957,3175395,,0,0,04011,41.5935,12.6607,10,
2.236.144.0/20,3169070,3175395,,0,0,00179,41.8905,12.5127,100,
2.236.160.0/20,3169070,3175395,,0,0,00179,41.8905,12.5127,5,
2.236.176.0/20,3169070,3175395,,0,0,00195,41.8905,12.5127,10,
2.236.192.0/20,3176959,3175395,,0,0,50145,43.7825,11.2516,100,
2.236.208.0/23,3169070,3175395,,0,0,00127,41.8905,12.5127,5,
2.236.210.0/23,3176959,3175395,,0,0,50123,43.7825,11.2516,50,
2.236.212.0/23,3171058,3175395,,0,0,29121,45.0508,9.6972,100,
2.236.214.0/23,3169070,3175395,,0,0,00127,41.8905,12.5127,5,
2.236.216.0/21,3176959,3175395,,0,0,50145,43.7825,11.2516,100,
2.236.224.0/20,3176959,3175395,,0,0,50145,43.7825,11.2516,100,
2.236.240.0/21,3169070,3175395,,0,0,00124,41.8905,12.5127,20,
2.236.248.0/21,3176959,3175395,,0,0,50145,43.7825,11.2516,20,
2.237.0.0/20,3169742,3175395,,0,0,70017,40.8522,17.1263,50,
2.237.16.0/25,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.16.128/27,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.16.160/28,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.16.176/32,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.16.177/32,2525070,3175395,,0,0,87012,39.8212,16.1978,20,
2.237.16.178/31,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.16.180/30,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.16.184/29,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.16.192/26,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.17.0/24,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.18.0/28,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.18.16/30,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.18.20/32,2525070,3175395,,0,0,87012,39.8212,16.1978,20,
2.237.18.21/32,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.18.22/31,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.18.24/29,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.18.32/27,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.18.64/26,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.18.128/25,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.19.0/24,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.20.0/22,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.24.0/21,3168673,3175395,,0,0,84134,40.6800,14.7837,10,
2.237.32.0/20,2523920,3175395,,0,0,90133,38.1302,13.3290,20,
2.237.48.0/20,2523920,3175395,,0,0,90133,38.1302,13.3290,5,
2.237.64.0/19,3182351,3175395,,0,0,70127,41.1122,16.8547,20,
2.237.96.0/19,3182351,3175395,,0,0,70127,41.1122,16.8547,50,
2.237.128.0/20,3172394,3175395,,0,0,80122,40.8449,14.2716,20,
2.237.144.0/21,3172394,3175395,,0,0,80122,40.8449,14.2716,10,
2.237.152.0/21,3172394,3175395,,0,0,80122,40.8449,14.2716,50,
2.237.160.0/20,3182336,3175395,,0,0,80147,40.8432,14.3238,5,
2.237.176.0/21,3183063,3175395,,0,0,84012,40.7361,14.5690,10,
2.237.184.0/23,3183063,3175395,,0,0,84012,40.7361,14.5690,10,
2.237.186.0/24,3183063,3175395,,0,0,84012,40.7361,14.5690,10,
2.237.187.0/25,3183063,3175395,,0,0,84012,40.7361,14.5690,10,
2.237.187.128/28,3183063,3175395,,0,0,84012,40.7361,14.5690,10,
2.237.187.144/29,3183063,3175395,,0,0,84012,40.7361,14.5690,10,
2.237.187.152/31,3183063,3175395,,0,0,84012,40.7361,14.5690,10,
2.237.187.154/32,3183063,3175395,,0,0,84012,40.7361,14.5690,10,
2.237.187.155/32,3182272,3175395,,0,0,84091,40.6125,14.9806,20,
2.237.187.156/30,3183063,3175395,,0,0,84012,40.7361,14.5690,10,
2.237.187.160/27,3183063,3175395,,0,0,84012,40.7361,14.5690,10,
2.237.187.192/26,3183063,3175395,,0,0,84012,40.7361,14.5690,10,
2.237.188.0/22,3183063,3175395,,0,0,84012,40.7361,14.5690,10,
2.237.192.0/20,3172394,3175395,,0,0,80129,40.8449,14.2716,5,
2.237.208.0/20,3172394,3175395,,0,0,80127,40.8449,14.2716,5,
2.237.224.0/20,3172394,3175395,,0,0,80143,40.8449,14.2716,5,
2.237.240.0/21,2523920,3175395,,0,0,90138,38.1302,13.3290,5,
2.237.248.0/21,3172394,3175395,,0,0,80143,40.8449,14.2716,5,
2.238.0.0/20,3173435,3175395,,0,0,20122,45.4722,9.1922,20,
2.238.16.0/21,3176219,3175395,,0,0,16159,44.4071,8.9500,10,
2.238.24.0/21,3173435,3175395,,0,0,20122,45.4722,9.1922,5,
2.238.32.0/21,3164699,3175395,,0,0,21100,45.8178,8.8220,50,
2.238.40.0/21,3173435,3175395,,0,0,20149,45.4722,9.1922,5,
2.238.48.0/20,3173435,3175395,,0,0,20149,45.4722,9.1922,20,
2.238.64.0/21,3173435,3175395,,0,0,20135,45.4722,9.1922,5,
2.238.72.0/21,3166576,3175395,,0,0,10036,45.1417,7.7681,10,
2.238.80.0/20,3173435,3175395,,0,0,20135,45.4722,9.1922,50,
2.238.96.0/20,3173435,3175395,,0,0,20159,45.4722,9.1922,20,
2.238.112.0/22,3176219,3175395,,0,0,16154,44.4071,8.9500,50,
2.238.116.0/23,3165524,3175395,,0,0,10126,45.0729,7.6890,10,
2.238.118.0/23,3176219,3175395,,0,0,16154,44.4071,8.9500,5,
2.238.120.0/21,3176219,3175395,,0,0,16154,44.4071,8.9500,100,
2.238.128.0/21,3173435,3175395,,0,0,20143,45.4722,9.1922,5,
2.238.136.0/21,3165524,3175395,,0,0,10135,45.0729,7.6890,10,
2.238.144.0/20,3166574,3175395,,0,0,20822,45.6532,9.1381,10,
2.238.160.0/20,3173435,3175395,,0,0,20159,45.4722,9.1922,10,
2.238.176.0/20,3166808,3175395,,0,0,20054,45.4931,9.3009,20,
2.238.192.0/20,3174295,3175395,,0,0,20013,45.4628,8.8897,20,
2.238.208.0/20,3173435,3175395,,0,0,20161,45.4722,9.1922,20,
2.238.224.0/20,3173435,3175395,,0,0,20161,45.4722,9.1922,20,
2.238.240.0/20,3182164,3175395,,0,0,24125,45.7049,9.6698,50,
2.239.0.0/19,3169070,3175395,,0,0,00169,41.8905,12.5127,5,
2.239.32.0/20,3169395,3175395,,0,0,00068,42.2077,12.4737,20,
2.239.48.0/20,3169395,3175395,,0,0,00068,42.2077,12.4737,10,
2.239.64.0/20,3169070,3175395,,0,0,00137,41.8905,12.5127,50,
2.239.80.0/20,3169070,3175395,,0,0,00153,41.8905,12.5127,10,
2.239.96.0/21,3169070,3175395,,0,0,00137,41.8905,12.5127,5,
2.239.104.0/22,3169070,3175395,,0,0,00137,41.8905,12.5127,50,
2.239.108.0/23,3169070,3175395,,0,0,00137,41.8905,12.5127,50,
2.239.110.0/24,3171168,3175395,,0,0,65125,42.4618,14.2052,5,
2.239.111.0/24,3169070,3175395,,0,0,00179,41.8905,12.5127,5,
2.239.112.0/20,3172287,3175395,,0,0,00048,41.4542,12.6622,50,
2.239.128.0/20,3171457,3175395,,0,0,43126,44.7991,10.3234,20,
2.239.144.0/20,3169522,3175395,,0,0,42123,44.7022,10.6307,20,
2.239.160.0/19,3169522,3175395,,0,0,42123,44.7022,10.6307,20,
2.239.192.0/19,3166766,3175395,,0,0,35030,45.3853,11.7921,200,
2.239.224.0/20,3166766,3175395,,0,0,35030,45.3853,11.7921,200,
2.239.240.0/20,3164527,3175395,,0,0,37122,45.4317,10.9859,50,
2.240.0.0/19,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.32.0/20,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.48.0/21,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.56.0/24,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.57.0/27,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.57.32/28,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.57.48/32,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.57.49/32,2911298,2921044,,0,0,20038,53.5544,9.9946,20,
2.240.57.50/31,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.57.52/30,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.57.56/29,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.57.64/26,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.57.128/25,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.58.0/23,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.60.0/22,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.64.0/18,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.128.0/19,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.160.0/20,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.176.0/21,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.184.0/22,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.188.0/25,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.188.128/29,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.188.136/32,2911298,2921044,,0,0,20038,53.5544,9.9946,20,
2.240.188.137/32,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.188.138/31,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.188.140/30,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.188.144/28,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.188.160/27,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.188.192/26,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.189.0/24,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.190.0/23,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.240.192.0/18,2921044,2921044,,0,0,,51.2993,9.4910,200,
2.241.0.0/20,2911298,2921044,,0,0,22045,53.5762,10.1199,100,
2.241.16.0/20,2911298,2921044,,0,0,20535,53.5573,10.0460,100,
2.241.32.0/20,2911298,2921044,,0,0,22049,53.5795,10.0592,200,
2.241.48.0/20,2911298,2921044,,0,0,22175,53.6216,10.0798,100,
2.241.64.0/20,2911298,2921044,,0,0,20097,53.5466,10.0210,100,
2.241.80.0/23,2911298,2921044,,0,0,20249,53.5887,9.9883,100,
2.241.82.0/24,2911298,2921044,,0,0,20249,53.5887,9.9883,100,
2.241.83.0/25,2911298,2921044,,0,0,20249,53.5887,9.9883,100,
2.241.83.128/26,2911298,2921044,,0,0,20249,53.5887,9.9883,100,
2.241.83.192/31,2911298,2921044,,0,0,20249,53.5887,9.9883,100,
2.241.83.194/32,2911298,2921044,,0,0,20249,53.5887,9.9883,100,
2.241.83.195/32,2911298,2921044,,0,0,20038,53.5544,9.9946,20,
2.241.83.196/30,2911298,2921044,,0,0,20249,53.5887,9.9883,100,
2.241.83.200/29,2911298,2921044,,0,0,20249,53.5887,9.9883,100,
2.241.83.208/28,2911298,2921044,,0,0,20249,53.5887,9.9883,100,
